X_axis;Y_axis;R;G;B;Camera;Photo_number;Color;Hue;Saturation;Value;Y;U;V;R_Average;G_Average;B_Average
822;303;48;115;183;iPhone 8;legocolor132.png;Dark Azure;210.0;0.73770492;0.71764706;102.719;39.498252;-47.988563;100;112;119
857;303;47;116;185;iPhone 8;legocolor132.png;Dark Azure;210.0;0.74594595;0.7254902;103.235;40.22838;-49.318095;100;112;119
902;315;153;184;186;iPhone 8;legocolor132.png;Aqua;184.0;0.17741935;0.72941176;174.959;5.432172;-19.258043;100;112;119
924;390;161;183;171;iPhone 8;legocolor132.png;Aqua;147.0;0.12021858;0.71764706;175.054;-1.994568;-12.325358;100;112;119
961;318;204;167;53;iPhone 8;legocolor132.png;Yellow;45.0;0.74019608;0.8;165.067;-55.136964;34.144241;100;112;119
1002;321;209;163;52;iPhone 8;legocolor132.png;Yellow;42.0;0.75119617;0.81960784;164.1;-55.1532;39.3773;100;112;119
1054;366;205;186;107;iPhone 8;legocolor132.png;Bright Light Yellow;48.0;0.47804878;0.80392157;182.675;-37.2321;19.579025;100;112;119
1079;385;220;195;111;iPhone 8;legocolor132.png;Bright Light Yellow;46.0;0.49545455;0.8627451;192.899;-40.294308;23.767577;100;112;119
1136;279;203;150;170;iPhone 8;legocolor132.png;Bright Pink;337.0;0.26108374;0.79607843;168.127;0.921516;30.583621;100;112;119
1169;282;200;148;170;iPhone 8;legocolor132.png;Bright Pink;335.0;0.26;0.78431373;166.056;1.940448;29.768888;100;112;119
313;438;181;206;213;iPhone 8;legocolor132.png;White;193.0;0.15023474;0.83529412;199.323;6.729084;-16.069271;100;112;119
446;446;200;221;222;iPhone 8;legocolor132.png;White;183.0;0.0990991;0.87058824;214.835;3.52518;-13.010295;100;112;119
535;580;195;232;163;iPhone 8;legocolor132.png;Yellowish Green;92.0;0.29741379;0.90980392;213.071;-24.634932;-15.848267;100;112;119
576;608;190;227;157;iPhone 8;legocolor132.png;Yellowish Green;92.0;0.30837004;0.89019608;207.957;-25.070844;-15.748289;100;112;119
625;690;185;186;146;iPhone 8;legocolor132.png;Tan;61.0;0.21505376;0.72941176;181.141;-17.289372;3.384343;100;112;119
730;698;184;176;139;iPhone 8;legocolor132.png;Tan;49.0;0.24456522;0.72156863;174.174;-17.305608;8.617402;100;112;119
793;722;216;90;75;iPhone 8;legocolor132.png;Red;6.0;0.65277778;0.84705882;125.964;-25.074288;78.961572;100;112;119
843;734;193;79;68;iPhone 8;legocolor132.png;Red;5.0;0.64766839;0.75686275;111.832;-21.565344;71.184336;100;112;119
948;695;103;102;97;iPhone 8;legocolor132.png;Dark Bluish Grey;50.0;0.05825243;0.40392157;101.729;-2.326668;1.114667;100;112;119
1041;692;107;109;104;iPhone 8;legocolor132.png;Dark Bluish Grey;84.0;0.04587156;0.42745098;107.832;-1.885344;-0.729664;100;112;119
1142;544;55;52;47;iPhone 8;legocolor132.png;Black;37.0;0.14545455;0.21568627;52.327;-2.620884;2.344221;100;112;119
1233;544;58;55;48;iPhone 8;legocolor132.png;Black;42.0;0.17241379;0.22745098;55.099;-3.492708;2.544177;100;112;119
1188;414;121;143;154;iPhone 8;legocolor132.png;Light Bluish Grey;200.0;0.21428571;0.60392157;137.676;8.031408;-14.624852;100;112;119
1291;414;118;143;150;iPhone 8;legocolor132.png;Light Bluish Grey;193.0;0.21333333;0.58823529;136.323;6.729084;-16.069271;100;112;119
982;213;255;166;89;iPhone 8;legocolor133.png;Orange;28.0;0.65098039;1.0;183.833;-46.657836;62.413459;147;157;138
967;361;253;141;43;iPhone 8;legocolor133.png;Orange;28.0;0.83003953;0.99215686;163.316;-59.195472;78.652868;147;157;138
1009;391;87;186;241;iPhone 8;legocolor133.png;Medium Azure;201.0;0.63900415;0.94509804;162.669;38.538852;-66.361713;147;157;138
1042;555;71;137;171;iPhone 8;legocolor133.png;Medium Azure;200.0;0.58479532;0.67058824;121.142;24.530136;-43.974534;147;157;138
989;551;154;171;201;iPhone 8;legocolor133.png;Dark Azure;218.0;0.23383085;0.78823529;169.337;15.578196;-13.450549;147;157;138
970;647;152;172;197;iPhone 8;legocolor133.png;Dark Azure;213.0;0.2284264;0.77254902;168.87;13.83996;-14.79499;147;157;138
1071;641;150;179;183;iPhone 8;legocolor133.png;Aqua;187.0;0.18032787;0.71764706;170.785;6.00978;-18.228445;147;157;138
1068;736;165;176;160;iPhone 8;legocolor133.png;Aqua;101.0;0.09090909;0.69019608;170.887;-5.356404;-5.162899;147;157;138
1152;788;216;193;123;iPhone 8;legocolor133.png;Yellow;45.0;0.43055556;0.84705882;191.897;-33.897324;21.138331;147;157;138
1197;843;195;163;78;iPhone 8;legocolor133.png;Yellow;44.0;0.6;0.76470588;162.878;-41.759976;28.170994;147;157;138
1107;868;213;201;151;iPhone 8;legocolor133.png;Bright Light Yellow;48.0;0.29107981;0.83529412;198.888;-23.560896;12.376224;147;157;138
1163;924;193;177;117;iPhone 8;legocolor133.png;Bright Light Yellow;47.0;0.39378238;0.75686275;174.944;-28.508448;15.835112;147;157;138
1264;972;201;165;177;iPhone 8;legocolor133.png;Bright Pink;340.0;0.17910448;0.78823529;177.132;-0.064944;20.932236;147;157;138
1274;1076;209;154;196;iPhone 8;legocolor133.png;Bright Pink;314.0;0.26315789;0.81960784;175.233;10.217364;29.613659;147;157;138
740;187;158;167;148;iPhone 8;legocolor133.png;White;88.0;0.11377246;0.65490196;162.143;-6.958356;-3.633411;147;157;138
787;302;255;252;238;iPhone 8;legocolor133.png;White;49.0;0.06666667;1.0;251.301;-6.544092;3.244023;147;157;138
686;440;195;202;151;iPhone 8;legocolor133.png;Yellowish Green;68.0;0.25247525;0.79215686;194.093;-21.201756;0.795439;147;157;138
718;453;169;184;119;iPhone 8;legocolor133.png;Yellowish Green;74.0;0.35326087;0.72156863;172.105;-26.12766;-2.723085;147;157;138
571;497;188;173;144;iPhone 8;legocolor133.png;Tan;40.0;0.23404255;0.7372549;174.179;-14.848068;12.121017;147;157;138
623;524;206;185;140;iPhone 8;legocolor133.png;Tan;41.0;0.32038835;0.80784314;186.149;-22.705308;17.409327;147;157;138
489;586;157;93;91;iPhone 8;legocolor133.png;Red;2.0;0.42038217;0.61568627;111.908;-10.286736;39.545684;147;157;138
523;600;117;61;60;iPhone 8;legocolor133.png;Red;1.0;0.48717949;0.45882353;77.63;-8.67396;34.52749;147;157;138
613;674;105;108;115;iPhone 8;legocolor133.png;Dark Bluish Grey;222.0;0.08695652;0.45098039;107.901;3.492708;-2.544177;147;157;138
619;753;101;104;111;iPhone 8;legocolor133.png;Dark Bluish Grey;222.0;0.09009009;0.43529412;103.901;3.492708;-2.544177;147;157;138
711;798;67;71;74;iPhone 8;legocolor133.png;Black;206.0;0.09459459;0.29019608;70.146;1.896168;-2.759042;147;157;138
757;917;22;26;29;iPhone 8;legocolor133.png;Black;206.0;0.24137931;0.11372549;25.146;1.896168;-2.759042;147;157;138
858;811;174;175;177;iPhone 8;legocolor133.png;Light Bluish Grey;220.0;0.01694915;0.69411765;174.929;1.018932;-0.814733;147;157;138
904;952;163;164;169;iPhone 8;legocolor133.png;Light Bluish Grey;230.0;0.03550296;0.6627451;164.271;2.326668;-1.114667;147;157;138
1150;157;255;131;51;iPhone 8;legocolor134.png;Orange;24.0;0.8;1.0;158.956;-53.114352;84.230588;164;169;172
1121;330;254;128;52;iPhone 8;legocolor134.png;Orange;23.0;0.79527559;0.99607843;157.01;-51.66492;85.06023;164;169;172
1159;382;76;189;231;iPhone 8;legocolor134.png;Medium Azure;196.0;0.67099567;0.90588235;160.001;34.931508;-73.668877;164;169;172
1165;569;80;196;237;iPhone 8;legocolor134.png;Medium Azure;196.0;0.66244726;0.92941176;165.99;34.93692;-75.41323;164;169;172
1107;608;39;149;234;iPhone 8;legocolor134.png;Dark Azure;206.0;0.83333333;0.91764706;125.8;53.2344;-76.1236;164;169;172
1107;648;47;153;231;iPhone 8;legocolor134.png;Dark Azure;205.0;0.7965368;0.90588235;130.198;49.594584;-72.964646;164;169;172
1163;702;202;233;235;iPhone 8;legocolor134.png;Aqua;184.0;0.14042553;0.92156863;223.959;5.432172;-19.258043;164;169;172
1163;746;204;240;238;iPhone 8;legocolor134.png;Aqua;177.0;0.15;0.94117647;229.008;4.424064;-21.932016;164;169;172
1259;818;255;209;64;iPhone 8;legocolor134.png;Yellow;46.0;0.74901961;1.0;206.224;-69.974208;42.776552;164;169;172
1282;847;251;206;77;iPhone 8;legocolor134.png;Yellow;44.0;0.69322709;0.98431373;204.749;-62.852508;40.562127;164;169;172
1213;902;253;233;136;iPhone 8;legocolor134.png;Bright Light Yellow;50.0;0.46245059;0.99215686;227.922;-45.225624;21.993406;164;169;172
1195;935;255;237;144;iPhone 8;legocolor134.png;Bright Light Yellow;50.0;0.43529412;1.0;231.78;-43.18776;20.36394;164;169;172
1324;1015;248;175;230;iPhone 8;legocolor134.png;Bright Pink;315.0;0.29435484;0.97254902;203.097;13.236276;39.379931;164;169;172
1315;1091;249;177;227;iPhone 8;legocolor134.png;Bright Pink;318.0;0.28915663;0.97647059;204.228;11.203824;39.265044;164;169;172
937;138;248;241;231;iPhone 8;legocolor134.png;White;35.0;0.06854839;0.97254902;241.953;-5.388876;5.303219;164;169;172
931;348;249;242;232;iPhone 8;legocolor134.png;White;35.0;0.06827309;0.97647059;242.953;-5.388876;5.303219;164;169;172
878;391;199;226;149;iPhone 8;legocolor134.png;Yellowish Green;81.0;0.34070796;0.88627451;209.149;-29.593308;-8.900673;164;169;172
883;426;217;242;159;iPhone 8;legocolor134.png;Yellowish Green;78.0;0.34297521;0.94901961;225.063;-32.502996;-7.071251;164;169;172
752;469;195;179;154;iPhone 8;legocolor134.png;Tan;37.0;0.21025641;0.76470588;180.934;-13.251528;12.335882;164;169;172
767;559;228;203;162;iPhone 8;legocolor134.png;Tan;37.0;0.28947368;0.89411765;205.801;-21.550092;19.468523;164;169;172
685;596;243;74;77;iPhone 8;legocolor134.png;Red;359.0;0.69547325;0.95294118;124.873;-23.553516;103.597379;164;169;172
683;635;237;66;74;iPhone 8;legocolor134.png;Red;357.0;0.72151899;0.92941176;118.041;-21.668172;104.327043;164;169;172
765;724;119;127;140;iPhone 8;legocolor134.png;Dark Bluish Grey;217.0;0.15;0.54901961;126.09;6.84372;-6.21793;164;169;172
760;811;153;161;174;iPhone 8;legocolor134.png;Dark Bluish Grey;217.0;0.12068966;0.68235294;160.09;6.84372;-6.21793;164;169;172
841;883;71;74;79;iPhone 8;legocolor134.png;Black;218.0;0.10126582;0.30980392;73.673;2.620884;-2.344221;164;169;172
854;989;50;54;65;iPhone 8;legocolor134.png;Black;224.0;0.23076923;0.25490196;54.058;5.383464;-3.558866;164;169;172
975;913;168;176;187;iPhone 8;legocolor134.png;Light Bluish Grey;215.0;0.10160428;0.73333333;174.862;5.971896;-6.017974;164;169;172
978;1073;191;198;204;iPhone 8;legocolor134.png;Light Bluish Grey;208.0;0.06372549;0.8;196.591;3.645228;-4.903307;164;169;172
615;202;245;116;35;iPhone 8;legocolor135.png;Orange;23.0;0.85714286;0.96078431;145.337;-54.285804;87.404451;74;80;82
676;256;247;140;70;iPhone 8;legocolor135.png;Orange;24.0;0.71659919;0.96862745;164.013;-46.254396;72.779599;74;80;82
726;266;84;158;197;iPhone 8;legocolor135.png;Medium Azure;201.0;0.57360406;0.77254902;140.32;27.88656;-49.39264;74;80;82
825;326;87;166;209;iPhone 8;legocolor135.png;Medium Azure;201.0;0.58373206;0.81960784;147.281;30.365748;-52.866437;74;80;82
845;339;44;120;195;iPhone 8;legocolor135.png;Dark Azure;210.0;0.77435897;0.76470588;105.826;43.873608;-54.221402;74;80;82
858;449;71;123;183;iPhone 8;legocolor135.png;Dark Azure;212.0;0.61202186;0.71764706;114.292;33.804336;-37.967084;74;80;82
936;369;166;200;201;iPhone 8;legocolor135.png;Aqua;182.0;0.17412935;0.78823529;189.948;5.437584;-21.002396;74;80;82
953;480;195;209;194;iPhone 8;legocolor135.png;Aqua;116.0;0.07177033;0.81960784;203.104;-4.479168;-7.107208;74;80;82
1041;389;210;180;58;iPhone 8;legocolor135.png;Yellow;48.0;0.72380952;0.82352941;175.062;-57.594504;30.640626;74;80;82
1049;466;224;180;59;iPhone 8;legocolor135.png;Yellow;44.0;0.73660714;0.87843137;179.362;-59.218104;39.147526;74;80;82
1067;477;211;194;114;iPhone 8;legocolor135.png;Bright Light Yellow;49.0;0.45971564;0.82745098;189.963;-37.373796;18.449449;74;80;82
1094;494;205;188;110;iPhone 8;legocolor135.png;Bright Light Yellow;49.0;0.46341463;0.80392157;184.191;-36.501972;18.249493;74;80;82
1213;470;198;141;160;iPhone 8;legocolor135.png;Bright Pink;340.0;0.28787879;0.77647059;160.209;-0.102828;33.142707;74;80;82
1238;538;206;142;159;iPhone 8;legocolor135.png;Bright Pink;344.0;0.31067961;0.80784314;163.074;-2.004408;37.646102;74;80;82
440;218;186;214;217;iPhone 8;legocolor135.png;White;186.0;0.14285714;0.85098039;205.97;5.42676;-17.51369;74;80;82
533;339;223;238;231;iPhone 8;legocolor135.png;White;152.0;0.06302521;0.93333333;232.717;-0.844764;-8.521809;74;80;82
554;404;206;240;166;iPhone 8;legocolor135.png;Yellowish Green;88.0;0.30833333;0.94117647;221.398;-27.255816;-13.504046;74;80;82
602;415;222;235;155;iPhone 8;legocolor135.png;Yellowish Green;70.0;0.34042553;0.92156863;221.993;-32.960556;0.006139;74;80;82
528;466;200;196;158;iPhone 8;legocolor135.png;Tan;54.0;0.21;0.78431373;192.864;-17.153088;6.258272;74;80;82
616;507;200;173;128;iPhone 8;legocolor135.png;Tan;38.0;0.36;0.78431373;175.943;-23.587956;21.097989;74;80;82
558;577;195;83;71;iPhone 8;legocolor135.png;Red;6.0;0.63589744;0.76470588;115.12;-21.70704;70.05476;74;80;82
605;589;198;74;62;iPhone 8;legocolor135.png;Red;5.0;0.68686869;0.77647059;109.708;-23.472336;77.432084;74;80;82
710;629;117;116;111;iPhone 8;legocolor135.png;Dark Bluish Grey;50.0;0.05128205;0.45882353;115.729;-2.326668;1.114667;74;80;82
758;671;116;118;113;iPhone 8;legocolor135.png;Dark Bluish Grey;84.0;0.04237288;0.4627451;116.832;-1.885344;-0.729664;74;80;82
890;597;71;68;63;iPhone 8;legocolor135.png;Black;37.0;0.11267606;0.27843137;68.327;-2.620884;2.344221;74;80;82
943;653;61;57;54;iPhone 8;legocolor135.png;Black;26.0;0.1147541;0.23921569;57.854;-1.896168;2.759042;74;80;82
994;527;120;142;155;iPhone 8;legocolor135.png;Light Bluish Grey;202.0;0.22580645;0.60784314;136.904;8.903232;-14.824808;74;80;82
1096;588;134;151;159;iPhone 8;legocolor135.png;Light Bluish Grey;199.0;0.1572327;0.62352941;146.829;5.988132;-11.251033;74;80;82
548;169;237;112;32;iPhone 8;legocolor136.png;Orange;23.0;0.8649789;0.92941176;140.255;-53.26146;84.845365;72;94;101
618;247;254;144;57;iPhone 8;legocolor136.png;Orange;26.0;0.77559055;0.99607843;166.972;-54.106224;76.323556;72;94;101
670;245;105;162;189;iPhone 8;legocolor136.png;Medium Azure;199.0;0.44444444;0.74117647;148.035;20.15478;-37.741695;72;94;101
770;309;97;163;197;iPhone 8;legocolor136.png;Medium Azure;200.0;0.50761421;0.77254902;147.142;24.530136;-43.974534;72;94;101
788;319;71;131;185;iPhone 8;legocolor136.png;Dark Azure;208.0;0.61621622;0.7254902;119.216;32.365728;-42.285432;72;94;101
804;414;82;134;192;iPhone 8;legocolor136.png;Dark Azure;212.0;0.57291667;0.75294118;125.064;32.932512;-37.767128;72;94;101
862;337;184;207;201;iPhone 8;legocolor136.png;Aqua;164.0;0.11111111;0.81176471;199.439;0.768012;-13.540003;72;94;101
875;419;195;214;212;iPhone 8;legocolor136.png;Aqua;174.0;0.08878505;0.83921569;208.091;1.923228;-11.480807;72;94;101
942;380;229;184;69;iPhone 8;legocolor136.png;Yellow;43.0;0.69868996;0.89803922;184.345;-56.74974;39.162435;72;94;101
959;416;235;193;75;iPhone 8;legocolor136.png;Yellow;44.0;0.68085106;0.92156863;192.106;-57.616152;37.618038;72;94;101
976;442;227;201;116;iPhone 8;legocolor136.png;Bright Light Yellow;46.0;0.48898678;0.89019608;199.084;-40.877328;24.482332;72;94;101
997;469;226;201;121;iPhone 8;legocolor136.png;Bright Light Yellow;46.0;0.46460177;0.88627451;199.355;-38.55066;23.367665;72;94;101
1091;422;210;151;171;iPhone 8;legocolor136.png;Bright Pink;340.0;0.28095238;0.82352941;170.921;0.038868;34.272283;72;94;101
1107;461;217;158;180;iPhone 8;legocolor136.png;Bright Pink;338.0;0.2718894;0.85098039;178.149;0.910692;34.072327;72;94;101
440;241;198;191;175;iPhone 8;legocolor136.png;White;42.0;0.11616162;0.77647059;191.269;-8.004348;5.903087;72;94;101
515;352;235;226;209;iPhone 8;legocolor136.png;White;39.0;0.1106383;0.92156863;226.753;-8.734476;7.232619;72;94;101
546;401;207;219;147;iPhone 8;legocolor136.png;Yellowish Green;70.0;0.32876712;0.85882353;207.204;-29.620368;-0.178908;72;94;101
586;414;195;198;129;iPhone 8;legocolor136.png;Yellowish Green;63.0;0.34848485;0.77647059;189.237;-29.636604;5.054151;72;94;101
548;467;205;186;146;iPhone 8;legocolor136.png;Tan;41.0;0.28780488;0.80392157;187.121;-20.231532;15.679883;72;94;101
584;534;216;182;147;iPhone 8;legocolor136.png;Tan;30.0;0.31944444;0.84705882;188.176;-20.258592;24.401648;72;94;101
590;553;191;96;90;iPhone 8;legocolor136.png;Red;4.0;0.52879581;0.74901961;123.721;-16.590732;59.003683;72;94;101
616;604;187;92;86;iPhone 8;legocolor136.png;Red;4.0;0.54010695;0.73333333;119.721;-16.590732;59.003683;72;94;101
694;580;128;127;125;iPhone 8;legocolor136.png;Dark Bluish Grey;40.0;0.0234375;0.50196078;127.071;-1.018932;0.814733;72;94;101
745;629;129;127;128;iPhone 8;legocolor136.png;Dark Bluish Grey;330.0;0.01550388;0.50588235;127.712;0.141696;1.129576;72;94;101
857;556;84;84;82;iPhone 8;legocolor136.png;Black;60.0;0.02380952;0.32941176;83.772;-0.871824;0.199956;72;94;101
888;650;89;90;85;iPhone 8;legocolor136.png;Black;72.0;0.05555556;0.35294118;89.131;-2.032452;-0.114887;72;94;101
933;506;132;131;127;iPhone 8;legocolor136.png;Light Bluish Grey;48.0;0.03787879;0.51764706;130.843;-1.890756;1.014689;72;94;101
973;613;158;154;153;iPhone 8;legocolor136.png;Light Bluish Grey;12.0;0.03164557;0.61960784;155.082;-1.024344;2.559086;72;94;101
195;491;228;119;36;iPhone 8;legocolor137.png;Orange;26.0;0.84210526;0.89411765;142.129;-52.215468;75.308867;91;103;111
383;472;253;143;54;iPhone 8;legocolor137.png;Orange;27.0;0.78656126;0.99215686;165.744;-54.978048;76.523512;91;103;111
429;382;90;172;212;iPhone 8;legocolor137.png;Medium Azure;200.0;0.5754717;0.83137255;152.042;29.499336;-54.410834;91;103;111
587;322;89;168;211;iPhone 8;legocolor137.png;Medium Azure;201.0;0.57819905;0.82745098;149.281;30.365748;-52.866437;91;103;111
655;271;54;126;200;iPhone 8;legocolor137.png;Dark Azure;210.0;0.73;0.78431373;112.908;42.849264;-51.662316;91;103;111
683;372;75;127;187;iPhone 8;legocolor137.png;Dark Azure;212.0;0.59893048;0.73333333;118.292;33.804336;-37.967084;91;103;111
697;237;170;204;206;iPhone 8;legocolor137.png;Aqua;183.0;0.17475728;0.80784314;194.062;5.873496;-21.102374;91;103;111
707;324;190;210;198;iPhone 8;legocolor137.png;Aqua;144.0;0.0952381;0.82352941;202.652;-2.288784;-11.095804;91;103;111
670;186;183;160;58;iPhone 8;legocolor137.png;Yellow;49.0;0.68306011;0.71764706;155.249;-47.846508;24.337627;91;103;111
708;183;243;205;72;iPhone 8;legocolor137.png;Yellow;47.0;0.7037037;0.95294118;201.2;-63.5664;36.6586;91;103;111
747;223;227;195;96;iPhone 8;legocolor137.png;Bright Light Yellow;45.0;0.57709251;0.89019608;193.282;-47.862744;29.570686;91;103;111
790;223;224;203;122;iPhone 8;legocolor137.png;Bright Light Yellow;48.0;0.45535714;0.87843137;200.045;-38.39814;21.008535;91;103;111
785;139;204;145;173;iPhone 8;legocolor137.png;Bright Pink;332.0;0.28921569;0.8;165.833;3.526164;33.472459;91;103;111
805;162;221;159;174;iPhone 8;legocolor137.png;Bright Pink;345.0;0.28054299;0.86666667;179.248;-2.582016;36.616504;91;103;111
338;665;202;226;226;iPhone 8;legocolor137.png;White;180.0;0.10619469;0.88627451;218.824;3.530592;-14.754648;91;103;111
486;651;224;240;229;iPhone 8;legocolor137.png;White;139.0;0.06666667;0.94117647;233.962;-2.441304;-8.736674;91;103;111
555;610;230;255;198;iPhone 8;legocolor137.png;Yellowish Green;86.0;0.22352941;1.0;241.027;-21.169284;-9.670679;91;103;111
623;644;202;236;159;iPhone 8;legocolor137.png;Yellowish Green;86.0;0.32627119;0.9254902;217.056;-28.563552;-13.204112;91;103;111
715;601;210;212;173;iPhone 8;legocolor137.png;Tan;63.0;0.18396226;0.83137255;206.956;-16.706352;2.669588;91;103;111
729;671;217;225;184;iPhone 8;legocolor137.png;Tan;72.0;0.18222222;0.88235294;217.934;-16.695528;-0.819118;91;103;111
888;594;211;81;67;iPhone 8;legocolor137.png;Red;6.0;0.68246445;0.82745098;118.274;-25.226808;81.320702;91;103;111
929;590;206;79;70;iPhone 8;legocolor137.png;Red;4.0;0.66019417;0.80784314;115.947;-22.605924;78.976481;91;103;111
901;500;123;127;130;iPhone 8;legocolor137.png;Dark Bluish Grey;206.0;0.05384615;0.50980392;126.146;1.896168;-2.759042;91;103;111
988;488;129;128;123;iPhone 8;legocolor137.png;Dark Bluish Grey;50.0;0.04651163;0.50588235;127.729;-2.326668;1.114667;91;103;111
967;342;53;54;56;iPhone 8;legocolor137.png;Black;220.0;0.05357143;0.21960784;53.929;1.018932;-0.814733;91;103;111
1008;319;65;62;55;iPhone 8;legocolor137.png;Black;42.0;0.15384615;0.25490196;62.099;-3.492708;2.544177;91;103;111
922;273;145;171;184;iPhone 8;legocolor137.png;Light Bluish Grey;200.0;0.21195652;0.72156863;164.708;9.491664;-17.283916;91;103;111
1001;201;13;17;18;iPhone 8;legocolor137.png;Light Bluish Grey;192.0;0.27777778;0.07058824;15.918;1.024344;-2.559086;91;103;111
293;305;184;91;32;iPhone 8;legocolor138.png;Orange;23.0;0.82608696;0.72156863;112.081;-39.399852;63.072963;156;167;144
479;386;255;151;66;iPhone 8;legocolor138.png;Orange;27.0;0.74117647;1.0;172.406;-52.351752;72.434938;156;167;144
